Model,item_upc,quantity,Products_price
DJ8160-29,782421087074,8,47.19
DJ8160-30,782421087081,12,53.42
DJ8160-31,782421087159,11,59.59
DJ8160-32,782421087517,12,59.59
DJ5200-57,782421088088,45,17.48
MBLN04-BW-X0,804859884626,0,14
EN-RD-2758,844477022758,18,49.99
EN-RD-2765,844477022765,13,49.99
GX-SP-2901,844477022901,0,33.99
GX-SP-2918,844477022918,9,33.99
GX-SP-2925,844477022925,14,33.99
EN-RD-2796,844477022796,16,85.99
EN-RD-2802,844477022802,13,85.99
ZE-RS-2680,844477022680,13,24.99
ZE-RS-2574,844477022574,6,46.99
ZE-PP-2857,844477022857,45,32.99
ZE-RS-1652,844477021652,11,67.99
ZE-MS-1638,844477021638,4,18.99
ZE-MS-1645,844477021645,12,18.99
ZE-RS-1751,844477021751,10,124.99
ZE-RS-2567,844477022567,9,68.99
ZE-RS-2833,844477022833,11,94.99
RPPT1SG7,4251460623520,11,22.5
WVSNCK2SG9,4251460622981,2,159.5
RK-10NIYA1BURB,811041015355,11,44.5
RK-10NIYA2BURB,811041015362,2,37.5
RK-10NIYA4BURB,811041015386,17,35
LITBG-108,685634103718,20,22
LITBG-111,685634103725,13,9.35
LITBG-110,685634103701,23,5.5
LITBG-109,685634103695,24,11
LITCP-1135,817717011348,87,3.85
LITCP-1134,817717011355,47,3.85
LITCP-1120,817717011201,57,3.85
LITCP-1130,817717011300,10,2.275
LITCP-1124,817717011249,39,5.3625
LITCP-1127,817717011270,4,2.275
LITCP-1126,817717011263,78,3.9325
RTVRS-2204,666987022048	,9,9.436
VHITADAP,860003633816,1,17.15
TPX502-BR-SM,848416007813,4,17.95
TPX502-BR-ML,848416007820,13,17.95
TPX502-BR-OQ,848416007837,1,18.95
TPX506-GR-OQ,848416007950,4,17.95
TPX506-GR-SM,848416007936,0,16.95
TPX506-GR-ML,848416007943,2,16.95
TPX510-BR-SM,884472031027,5,15.95
TPX510-BR-OQ,884472031041,1,16.95
TPX511-RBK-OQ,884472031072,9,17.95
TPX511-RBK-SM,884472031058,18,16.95
TPX511-RBK-ML,884472031065,19,16.95
TPX516-RBK-OS,884472035278,14,19.95
TPX101-GR-OS,848416003082,10,11.5
TPX101-GR-1X,848416003228,6,13.5
TPX104-RD-1X,848416003259,11,13.5
TPX104-RD-OS,848416003112,10,11.5
TPX107-PK-OS,848416003303,13,11.5
TPX107-PK-1X,848416003310,10,13.5
TPX207-BK-1X,848416003280,9,10.5
TPX207-BK-OS,848416003204,1,9
TPX208-WH-OS,848416003211,7,9
TPX208-WH-1X,848416003297,9,10.5
TPX306-TQ-1X,848416004355,7,18.5
TPX306-TQ-OS,848416004348,9,16
TPX308-RD-OS,848416004386,1,16
TPX308-RD-1X,848416004393,0,18.5
LOV0142,6972677430142,0,72
SW2030,749753022814,0,15.2
SW2028,749753022807,24,21.55
SW2031,749753022821,45,20.9
BMS89025,677613890252,15,35.02
VD-HS5056,812024035056,1,22.686
VD-HS5070,812024035070,16,14.322
VD-HS5087,812024035087,8,14.322
VD-HS5094,812024035094,8,14.322
VD-HS5124,812024035124,11,13.17
VD-HS5339,812024035339,4,11.04
VD-HS5155,812024035155,6,20.334
VD-HS5131,812024035131,7,17.88
VD-HS5117,812024035117,7,7.962
SS201-01,646709201012,10,82.5
CN-07-0599-00,653078944006,21,14.74
CN-07-0601-00,653078944020,16,14.74
PLPC75002P,612608642850,0,7.5
PLPC75002R,821555179177,4,7.5
PLPC75002PP,821555179160,3,7.5
PLPC75015R,821555179337,13,10
PLPC75017PP,821555179351,10,20
PLPC75235P,821555179184,5,9
PLPC75236,821555179191,3,9
PLPC78102R,821555179313,0,15
PLPC78101,802991612534,2,25
PLPC32025RR,821555179085,4,22.75
PLPC32037,821555179146,1,40
NT3152-1,782631315219,10,24.3
NT3152-2,782631315226,15,24.3
NT3153-1,782631315318,3,24.3
NT3154-1,782631315417,17,24.3
NT3154-2,782631315424,13,24.3
NXBEN002,5060274221643,9,49.5
SL-RS-3274,844477023274,8,21.99
PLPC32035,821555179122,0,30
OXOXLW44,840215124326,13,7.5
OXOXLW85,840215124319,15,11.5
OXOXLW04,840215124333,4,18.75
OXOXLS04,840215124364,9,30
OXOXLS44,840215124357,2,13
OXOXLS85,840215124340,8,23
OXOXLH04,840215124395,13,25
PB-RS-3199,844477023199,9,55.99
PB-RS-3182,844477023182,20,44.99
PB-RS-3205,844477023205,15,32.99
ZE-RS-3441,844477023441,8,50.99
EN-RS-3106,844477023106,12,46.99
EN-RS-2512,844477022512,7,47.99
EN-RS-3052,844477023052,14,58.99
EN-RS-3014,844477023014,7,64.99
EN-RS-3007,844477023007,3,49.99
EN-RS-2994,844477022994,11,55.99
BMS3-21529,677613321596,0,35.02
BMS3-21514,677613321541,0,35.02
LITBT-517,685634111188,58,7.15
LITBT-518,685634111195,49,7.15
LITBT-405,685634111447,31,5.5
LITBT-406,685634111461,58,5.5
LITBT-408,685634111485,57,5.5
LITBT-409,685634111492,18,5.5
DJ2404-61-01,782421089443,9,9.57
KK-NV-THINKLESS,850054576408,2,9
KK-NV-GOODVIBES,850054576446,2,9
KK-NV-VIBETRIBE,850054576439,5,9
KK-NV-DICKDONT,850054576422,10,9
CG-ASAKIRA-001,671891764359,14,15
CG-VISTARR-001,671891764373,6,15
CG-LUCHU-001,671891764311,0,15
CG-VASKY-001,671891764328,3,15
CG-JSTE-001,4890808195826,1,15
CG-AFOXX-001,794775094868,18,15
BI-300008,6959532327892,39,10.08
BI-300008-1,6959532328134,10,10.08
BI-300016HP,6959532334524,0,26.49
BI-040157W,6959532328004,22,23.18
BI-BM-00900T83Z,6959532327410,13,22.18
SW1097,850047085078,4,27
8379-TTSWTM,792264878623,20,5.75
8370-PETHRTXOPKWT,792264878555,3,5.4
8286-HWDY,792264879033,3,5.4
8284-HRTSPRBK,792264878616,9,5.4
8284-PLSSPRBK,792264878609,8,5.4
BWX173,848416012114,10,16.5
2036-1024,848416009657,3,103
2036-1019,848416009558,4,22
2036-1021,848416009596,3,19.5
2036-1060B,848416011995,13,12
2036-1060C,848416012695,9,12
2036-1060R,848416012183,8,12
2036-1061,848416012008,8,14
2036-1057,848416011964,0,61.5
LST800466,845830088053,0,13.95
LST802466,845830088077,0,12.5
LST803466,845830088084,8,5.95
LST804466,845830088091,11,9.5
LST805466,845830088107,1,12.95
WR-CB-039,9781956562255,7,6.5
WR-CB-040,9781956562279,4,6.5
WR-CRA-003,197644429684,9,6
HO28,5060354561270,11,51.5
LOV0159,6972677430159,402,65
BBL010-53,855951001053,14,27
BBL010-15,855951001015,51,14
BBL060-03,855951006003,20,15
BBL001-42,855951200142,9,12.5
BBL001-35,855951200135,6,9
BC-FDA24,720184302201,15,6.17
BC-FDA2,720184302027,10,12.38
BC-FDA8,720184302089,25,31.25
BC-H2OL08,720184881089,5,12.57
BC-H2OL16,720184881164,7,20.28
BC-EGG24,720184103204,24,2.67
BC-EGG16,720184103167,11,21.7
BC-EGGL24,720184106205,11,2.67
BC-EGGL02,720184106021,16,6.63
BC-EGGL08,720184106090,12,13.45
BC-ECL01,720184105017,8,3.77
BC-ECL09,720184105086,22,15.08
BC-ECC01,720184401010,18,3.77
BC-ECC04,720184401041,2,12.08
BC-ECC09,720184401096,3,15.08
BC-ECC15,720184401157,13,21.16
BC-ECH01,720184102016,92,3.77
BC-ECH04,720184102047,25,12.08
BC-ECH09,720184102085,1,15.08
BC-ECH15,720184102153,2,21.16
HPB-927W,710022364010,32,49.9
HPB-8682,710022364744,265,0
SOHSS1312-BK-M0,760299474165,3,14.95
SOHSS1312-BK-L0,760299474172,11,14.95
SOHSS1312-BK-X0,760299474189,10,14.95
SOHSS1312-BK-2X,760299474196,15,14.95
SOHSS1320-BK-2X,760299474547,2,9.95
LW-007RG,4890808209752,4,72.5
WS91304,713079913040,64,8.74
WS91305,713079913057,129,8.74
WS91314,713079913149,122,10.69
WS91310,713079913101,38,17.69
BSZV011,850050504023,14,29.988
BSZV201,850050504009,17,26.988
BSZV202,850050504016,12,26.988
BSZV101,850050504047,9,22.788
BSZV501,850050504054,1,10.488
BSZV502,850050504061,6,10.488
BSZV503,850050504078,1,11.988
BSZV514,850050504085,7,14.988
EVA-1210,813686021210,19,64.5
WVSN901SG9,4251460623735,36,99.5
WVSNSY5SG4,4251460619769,22,52.5
WVSNSY5SG8,4251460619776,1,52.5
RPNP1SG9,4251460623612,53,10
CRC-SKRBRFZ,5037353010306,19,25
CRC-SKRBRP,5037353010290,38,22.5
CRC-SKRBRT,5037353010313,24,27.5
WVSNNS2AR9,4251460624305,21,10
LOV0227,6972677430227,72,74
WVWZ112SG2,4251460622776,3,52.5
WVWZ112SG3,4251460622783,5,52.5
WVWZ112SG5,4251460622974,0,52.5
WVWZ112SG4,4251460622790,11,52.5
RPLP1SGG,4251460623605,5,30
WVWZSH1SGC,4251460623902,3,14.5
RPSP1SG5,4251460623551,37,15
RPSO1SG9,4251460623568,33,25
RPSG1SG4,4251460623544,23,17.5
PM541-04,016169541049,43,16.32
UMBM-CR-SP,5060140200604,1,3.5
NX100336,5060274221674,8,35
NX100337,5060274221681,5,36.25
UMBM-V-EP,5060140200147,7,34.65
PM790-00,016169790003,5,7.61
PM540-04,016169540042,43,9.51
LITBT-643,685634110488,18,7.7
PM038-12,016169038129,34,12.68
NSN-0327-12,657447108150,2,20.45
PM993-73,067981993738,5,2.87
LITBT-801,685634102780,53,4
LITBT-802,685634102803,31,4
CN-09-0946-00,653078944167,2,47.29
LITBT-806,685634110594,54,7.15
CN-09-0948-01,653078944181,12,75.09
SOHSS1325-BK-X0,760299474981,1,17.95
SOHSS1329-GD-X0,760299475131,6,13.95
SOHSS1329-GD-2X,760299475148,9,13.95
SOHSS1332-BS-L0,760299475322,1,17.95
SOHSS1332-BS-X0,760299475339,2,17.95
SOHSS1333-BHP-X0,760299475384,1,17.95
SOHSS1333-BHP-2X,760299475391,7,17.95
SOHSS1327-BS-2X,760299475049,4,17.95
SOHSS1342-BK-X0,760299475780,1,17.95
SOHSS1346-RD-X0,760299476084,3,14.95
SOHSS1346-RD-2X,760299476091,5,14.95
XRAH285,848518053190,11,35.896
XRAH236-18,848518052667,57,8.334
XRAH236-24,848518052674,57,10.002
LOV0210,6972677430210,191,2.8
LOV0128,6972677430128,98,16.8
LOV0135,6972677430135,40,92
NT3147-1,782631314717,14,23
NT3147-2,782631314724,17,23
NT3148-1,782631314816,22,24.8
NT3148-2,782631314823,11,24.8
XRAH295,848518053299,11,11.11
XRAH275,848518053015,21,70.032
BSBDI0471,4897106300471,43,17.988
BSBDI0464,4897106300464,39,17.988
WO-SL3GP,740805150035,141,3
BSBDI0457,4897106300457,18,17.988
BSBDI0440,4897106300440,33,17.988
BSBGI0402,4897106300402,8,16.488
KK-NV-DOYOU,850054576958,13,9
KK-NV-WETTER,850054576965,9,9
KK-NV-SPICEIT,850054576941,2,9
ELINTPLFA19432,844477011943,56,1.75
ELINTPLFA19812,844477011981,53,1.75
ELINTPLFA77852,844477015682,10,1.75
ELINTPLFA98712,844477019871,24,1.75
LOV0258,6972677430258,74,8
LOV0241,6972677430241,43,8
XRAH214-M,848518052322,2,66.756
XRAH214-L,848518052339,4,66.756
SS098-47,646709098476,21,14.58
SS098-48,646709098483,22,11.66
SS099-53,646709099534,39,14.58
SS099-54,646709099541,16,15.74
SS099-57,646709099572,14,8.16
WR-DGM-005,785571087574,78,4
CYEM3910,609224032912,0,54.45
WR-DGM-002,785571087543,3,4
WR-DGM-001,785571087536,17,4
WR-DGM-006,785571087581,3,4
WR-DGM-003,785571087550,18,4
WR-DGM-004,785571087567,23,4
WR-VAF-013,785571087598,0,3
WR-VAF-018,785571087628,0,3
WR-VAF-017,785571087727,16,3
WR-VAF-020,785571087703,12,3
WR-VAF-021,785571087611,0,3
WR-VAF-016,785571087741,11,3
WR-WRP-016,785571087765,3,5
WR-EPP-018,785571087796,10,5
WR-EPP-017,785571087789,3,5
WR-WRP-017,785571087758,7,5
FE-FF-1042-01,663546906887,14,32
FE-FF-1042-17,663546906863,4,32
PB-GL-4264,844477024264,4,28.99
PB-GL-4592,844477024592,10,20.99
XRAH336,848518053855,20,6.666
XRAH330,848518053794,10,27.894
BAHA05,679359001961,16,14.99
NXSIM8W,5060274221698,25,42.5
WS90124,713079901245,106,9.29
WS90128,713079901283,56,13.44
WVWZNT1SG9,4251460623667,0,114.5
WVWZNT1SG4,4251460623650,0,114.5
WVWZNT1SG8,4251460623674,5,114.5
RPGG2SG5,4251460623599,4,20
RPST2SG2,4251460623575,37,27.5
RPBT2SGA,4251460623582,35,17.5
NT3164,782631316407,13,22.05
NT3167,782631316704,17,22.05
NT3168,782631316803,24,22.05
NT3169,782631316902,13,24.8
NT3170,782631317008,18,22.05
NT3177,782631317701,3,33.1
NT3178,782631317800,13,22.05
HPB-933B,710022364157,41,44.9
HPB-984B,710022364164,31,37.5
HPB-935B,710022364171,21,46.5
HPB-021F,710022366021,0,99.9
HPB-952P,710022364362,39,52.9
HPB-952B,710022364546,18,52.9
HPB-948P,710022364409,19,44.9
HPB-964P,710022364720,22,43.5
HPB-964L,710022364737,12,43.5
HPB-957O,710022364645,3,13.93
HPB-968P,710022364836,13,42.5
SF23136,810001687304,3,6.48
SF23138,810001687328,9,6.48
SF23139,810001687335,4,6.48
SF23140,810001687342,6,6.48
SF23141,810001687359,8,6.48
LP6033142,3700436033142,170,3.9
LP6033159,3700436033159,170,3.9
LP6033135,3700436033135,173,3.9
HO29,5060354561331,3,49.5
BL99800EA,819835029816,47,5.033
FTCH3005-BK-S0,657447315596,7,21
FTCH3005-BK-M0,657447315602,2,21
FTCH3005-BK-L0,657447315619,1,21
FTCH3005-BK-XL,657447315626,1,21
FTCH3005-BK-2X,657447315633,2,21
BI-BW500004-LED,6959532335491,9,34.61
BI-BW500004-LED-2,6959532334593,3,24.227
BI-BW500004-LED-3,6959532335460,6,24.227
BI-BW055016-LED,6959532335507,34,27.363
BI-BW055016-LED-1,6959532334609,13,27.363
BI-BW055016-LED-2,6959532335477,20,27.363
EH24473-BK-S0,763036261905,0,15.95
EH24473-RD-L0,763036327960,0,15.95
EBC2310-BK-OS,763036327670,2,10.95
EH74159-BK-M0,763036332339,0,22.95
EH74159-BK-L0,763036332346,0,22.95
EH74159-BK-XL,763036332353,6,22.95
EH74116-BK-OS,763036331677,4,4.95
EH74112-BK-OS,763036331639,10,9.95
EH73228-BL-S0,763036331165,1,16.95
EH73228-BL-M0,763036331172,0,16.95
EH73228-BL-L0,763036331189,9,16.95
EH73228-PK-S0,763036331103,6,16.95
EH73228-PK-M0,763036331110,4,16.95
EH73228-PK-L0,763036331127,3,16.95
C24104-BK-S0,883124184470,11,24.2
C24104-BK-M0,883124184487,8,24.2
C24104-BK-L0,883124184494,9,24.2
C24103-BK-OS,883124184456,4,18.15
C24103-BK-OQ,883124184463,0,18.15
C24106-BK-S0,883124184500,3,26.4
C24106-BK-M0,883124184517,6,26.4
C24106-BK-L0,883124184524,4,26.4
C24106-BK-X0,883124184531,12,26.4
C24108-BK-S0,883124184623,14,21.73
C24108-BK-M0,883124184630,14,21.73
C24108-BK-L0,883124184647,9,21.73
AL128202-BK-S0,883045921574,8,11.25
AL128202-BK-M0,883045921581,12,11.25
C24109-BK-S0,883124184654,14,26.4
C24109-BK-M0,883124184661,16,26.4
C24109-BK-L0,883124184678,14,26.4
AL128202-BK-L0,883045921598,10,11.25
AL128206-BK-OS,883045922014,5,13.5
AA1143B-BK-OS,883045920898,0,4.5
AA1144B-BK-OS,883045920911,0,4.5
AA1145B-BK-OS,883045920935,0,4.5
AA1146B-BK-OS,883045920959,0,4.5
AA1147B-BK-OS,883045920973,0,4.5
SF23239,810001688479,7,29.98
LP6033159-GWP,PAR,0,0
SE0001-00,716770109248,14,33.75
SE0001-05,716770109255,13,38.85
SE0001-10,716770109262,24,37.85
SE0001-12,716770109460,28,42.2
GN1000298,810126930095,5,16.95
SE0001-15,716770109279,10,39.25
GN3000929,810126930231,0,13.95
SE0001-20,716770109286,8,42.45
GN3010010,850010096889,4,12.95
KR21000,8720256722878,3,34.5
KR21001,8720256722885,14,34.5
KR21002,8720256722892,2,34.5
SE4349-23,716770108876,6,48.6
SE4349-28,716770108890,13,48.6
SE4349-35,716770108906,8,43.95
SE0410-18,716770109057,16,19
MPE8821-PK-L0,190602102001,2,20.95
MPE8821-PK-X0,190602102018,5,20.95
SE0414-00,716770109484,25,5.45
SE1491-53,716770109156,22,4.85
SE1491-73,716770109149,25,5.5
SE1492-20,716770108210,24,4.45
SE1492-21,716770108227,26,4.45
SE1492-25,716770108975,31,5.75
SE1492-26,716770108982,28,5.75
MPE8823-PK-S0,190602102087,0,20.95
SE1492-30,716770109163,24,5.5
MPE8823-PK-L0,190602102100,6,20.95
MPE8823-PK-X0,190602102117,2,20.95
SE1492-33,716770109170,38,9.75
SE2703-80,716770106568,12,29.75
SE2099-05,716770108999,12,24.1
SE2099-10,716770109002,27,26.1
SE2099-15,716770109019,21,28.75
SE2099-20,716770109026,8,30
SE2099-25,716770109033,22,30
SE0043-07,716770108517,6,16.25
SE0061-40,716770107299,19,12.1
SE0061-41,716770107305,29,12.1
MPE8854-BK-L0,190602104326,3,17.95
MPE8854-BK-X0,190602104333,5,17.95
SE0061-42,716770107312,43,12.1
SE0061-43,716770107329,44,12.1
SE0061-50,716770107336,24,12.1
SE0061-51,716770107343,42,12.1
SE0061-52,716770107350,39,12.1
SE0061-53,716770107367,17,12.1
SE0061-60,716770107374,31,12.1
SE0061-61,716770107381,31,12.1
SE0061-62,716770107398,35,12.1
SE0061-63,716770107404,31,12.1
SE0061-70,716770107411,8,12.1
SE0061-71,716770107428,13,12.1
SE0061-72,716770107435,33,12.1
SE0061-73,716770107442,48,12.1
SE0443-30,716770108746,8,22.5
SE0443-40,716770108760,17,25.25
SE0444-10,716770108180,19,11.7
SE0444-12,716770108197,9,11.7
SE0444-13,716770108203,14,11.7
SE0649-35,716770106933,16,42.7
SE0649-40,716770106940,8,42.7
SE0003-00,716770108678,13,14.7
SE0003-02,716770109774,24,14.7
SE0003-30,716770109538,19,32.75
SE0003-35,716770109545,10,32.75
SE0003-80,716770108722,0,14.7
SE0003-85,716770108739,27,14.7
SF23326,810001688240,30,13.98
SE4575-10,716770109491,26,44.45
SE0309-00,716770109569,26,16.2
SE0309-05,716770109576,16,16.2
SE0309-10,716770109583,18,16.2
SE4210-05,716770108937,1,21.25
SE4210-10,716770108944,8,24.45
SE4210-20,716770108968,8,31
SE2678-00,716770108395,11,4.85
SE2678-05,716770108401,12,8.85
SE2678-10,716770108418,16,12.2
SE2678-15,716770108425,12,11.7
SE2678-20,716770108432,2,12.6
SE2678-25,716770108449,10,24.45
SE2678-30,716770108456,10,27.25
SE2678-35,716770108463,15,6.35
SE2678-40,716770108470,20,6.75
SE0858-40,716770109477,5,39.95
SE0858-57,716770109552,6,82.85
SE5400-05,716770105172,14,7.95
SE5400-15,716770105189,10,7.95
SE5500-00,716770106254,15,33.45
SE5500-25,716770106674,2,50.1
SE0892-05,716770108784,28,15.7
SE0892-10,716770108791,21,15.7
SE0892-15,716770108807,31,15.7
SF23327,810001688257,14,10.98
SE0886-05,716770108524,7,25.5
SE0886-07,716770108531,12,25.5
SE0886-10,716770108104,8,27.95
SE0886-12,716770108111,0,27.95
SE0936-05,716770108814,9,6.85
SE0936-10,716770108821,5,6.85
SE0936-15,716770108838,9,6.85
SE0936-20,716770108845,15,6.85
SE0936-25,716770108852,16,6.85
SE0936-30,716770108869,14,6.85
SE0936-80,716770108487,31,8.75
SE0936-90,716770108494,18,9.2
SE2654-00,716770109187,11,5.7
SE2654-03,716770109194,15,5.7
SE2654-10,716770109200,19,7.2
SE2654-12,716770109217,18,7.2
SE2654-14,716770109224,16,7.2
SE2654-15,716770109231,7,7.2
SE0835-00,716770108623,20,26.75
SE0835-05,716770108630,7,26.75
SE0835-15,716770108654,8,27.1
SE0835-20,716770108661,4,27.1
SE2655-05,716770109422,16,28.75
SE2655-10,716770109439,24,28.75
SE2655-15,716770109446,25,28.75
SE0392-80,716770106834,20,21.45
SE0392-85,716770106841,8,21.45
SE0399-05,716770108289,3,10.95
SE0399-10,716770108296,3,10.95
SE0399-15,716770108302,5,10.95
SE0379-15,716770108173,24,11.35
VI-P2409,850052871222,52,24.75
VI-P2308,850052871208,19,27
VI-R1213,850052871192,43,22
VI-H0119,850052871178,26,24.75
VI-H0118,850052871161,35,24.75
BATHO05,679359001909,7,14
BAAFH05,679359001916,15,9.37
BASL20,679359001923,11,6.64
UMBM-HM8-CC,5060140201021,0,66.5
BALL20,679359001930,7,8.54
XRAH358,848518054111,16,57.13
PD3250-19,603912775211,10,66
PD3250-25,603912775204,19,66
PD4968-12,603912775174,14,100
PDRD440-21,603912774375,5,30
PDRD440-29,603912775129,12,30
PDRD441-21,603912774382,24,30
PDRD441-29,603912775136,3,30
PDRD443-20,603912775150,18,30
PDRD625-21,603912775198,5,50
PDRD625-29,603912775266,3,50
PDRD626-21,603912775181,5,165
PDRD626-29,603912775273,13,165
KK-NK-TOOHOT,850059990094,10,2.5
KK-NK-CUMQUEEN,850059990155,13,2.5
KK-KS-WEEDBECUTE,850059990292,31,4.5
NOBT-NU10BL,9342851003443,27,32.5
NOBT-NU10PK,9342851003450,23,32.5
NOBT-W87DPU,9342851003474,3,45
NOBT-W89EBL,9342851003511,21,50
NOBT-W89UV,9342851003528,13,52.5
BL72522,819835029854,15,38.997
BL07200,819835029960,18,28.14
BL43601,810138370117,1,32.13
BL42601,810138370001,27,42.042
BL06433,810138370100,23,7.063
BL08423,810138370056,18,6.167
BL73413,810138370094,30,8.477
DJ2403-10,782421090593,10,21.14
AA1144P-PK-OS,883045920928,0,4.5
DJ5200-47,782421086121,8,38.81
DJ5200-48,782421086886,2,38.81
DJ5510-47,782421086190,19,14.57
DJ5510-48,782421086978,4,14.57
DJ8160-35,782421090104,6,46.01
DJ8160-36,782421090111,8,49.56
DJ8160-37,782421090128,8,49.56
DJ8160-38,782421091255,18,46.01
DJ8160-39,782421091866,16,49.56
DJ8160-40,782421092009,4,46.01
DJ6020-05,782421091354,3,59.98
DJ6020-06,782421091361,3,65.83
DJ3702-00,782421090159,3,17.3
DJ3702-01,782421091750,6,7.88
DJ3702-02,782421091767,13,7.88
DJ3702-03,782421091774,36,7.88
DJ3702-04,782421092047,9,7.88
CN-09-0952-10,653078944693,12,10
CN-09-0953-12,653078944709,10,10
CN-09-0954-11,653078944716,14,10
CN-09-0949-01,653078944198,20,38.93
CN-11-0432-88,653078944204,14,24.71
SSY4001-10,638258905503,23,9.75
SSY4002-10,638258905510,15,9.75
SSY4003-10,638258905527,25,9.75
SSY4004-10,638258905534,34,10.04
SSY4005-10,638258905541,26,10.95
COO1010-03,638258905305,37,6.85
COO1010-15,638258905572,57,1.5
SSY3000-100,638258905473,3,175
CLF-RSMV,5070000979694,17,22.4625
BL07423,810138370087,34,6.195
BL09503,810138370025,29,6.237
BL73403,810138370063,24,10.577
BL73546,810138370070,16,11.025
BL08497,810138370018,13,6.076
BL73543,810138370049,11,11.025
BL84073,810138370032,18,7.938
BL14302,850002870558,17,9.702
BL14308,850002870503,25,9.702
BL14301,850002870527,10,9.702
BL14319,850002870510,12,9.702
BL85604,810138370278,27,43.407
BL24522,810138370438,22,36.26
BL88804,819835029861,10,13.3
BL88822,819835029885,8,13.419
IBIC3104,847841031042,9,10
IBIC3105,847841031059,8,10
IBIC3106,847841031066,3,10
IBIC3107,847841031073,10,10
IBIC1360,847841013604,9,60
IBIC1361,847841013611,3,62.5
IBIC1362,847841013628,8,32.5
IBIC1363,847841013635,11,32.5
IBIC1364,847841013642,14,35
IBIC1365,847841013659,11,35
IBIC1366,847841013666,15,20
IBIC1367,847841013673,14,15
IBIC1368,847841013680,23,32.5
IBIC1369,847841013697,15,40
IBIC1370,847841013703,11,37.5
IBIC1371,847841013710,25,45
IBIC1372,847841013727,8,49.95
KS14403,739122144032,6,12
KS14405,739122144056,8,12
OX3092-BLKICE,840215122551,11,16
OX3092-CLRICE,840215122568,18,16
OX3092-STL,840215122582,4,16
OX3090-BLKICE,840215121974,4,24.5
OX3090-CLRICE,840215121981,45,24.5
OX3094-BLUICE,840215122681,9,23
OX3094-CLRICE,840215122674,10,23
OX3096-CLRICE,840215122766,8,23
OX3080-BLKICE,840215122964,3,39.5
OX3080-CLRICE,840215122971,3,39.5
OX3200-BLK,840215124401,6,9.5
OX3200-CLR,840215124418,10,9.5
OX3200-MTL,840215124425,1,9.5
JJ10680,840281301874,2,33
JJ10681,840281301881,13,43.5
JJ10684,840281301911,6,33
JJ10304,840281301836,4,33
SHTSLI242TRA,8714273055071,19,12.95
SHTSLI243FLE,8714273055088,20,17.95
SHTSLI244GLD,8714273055095,43,14.95
SHTSLI245BLK,8714273055101,15,4.5
SHTSLI247MUL,8714273055125,12,4.5
RGRPPP1181-BKBK,5056400305233,2,33.6
LP6033081,3700436033081,20,25
LP6032701,3700436032701,2,45
LP6017524,3700436017524,6,52
LITBG-117,685634103770,30,6.6
LITBG-118,685634103763,28,11
LITCP-1118,817717011188,45,3.3
LITCP-1153,817717011539,35,3.5
LITCP-1154,817717011546,41,3.5
LITCP-1155,817717011553,28,3.5
LITCP-1157,817717011577,25,3.5
LITCP-1158,817717011584,55,3.5
LITCP-1159,817717011591,14,3.5
LITCP-1144,817717011447,35,5.5
FTAF983-BK-SM,657447315893,1,15.5
FTAF983-BK-ML,657447315909,1,15.5
FTAF983-BK-LX,657447315916,2,15.5
FTAF983-BK-OQ,657447315923,0,15.5
SE0250-07,716770108562,4,17.85
FTAF982-BK-SM,657447315855,2,16.5
FTAF982-BK-ML,657447315862,3,16.5
FTAF982-BK-LX,657447315879,4,16.5
FTAF982-BK-OQ,657447315886,2,16.5
SE0251-05,716770108579,4,52.7
SE0251-10,716770108586,9,52.7
SS201-03,646709201036,32,45.05
CRC-SKSEXBUL,5037353010696,13,12
PJ140-22,827160116422,30,15
PJ140-23,827160116439,0,17.5
SS310-02,646709310028,17,24.49
SS310-06,646709310066,31,34.98
SS324-04,646709324049,37,11.66
SS324-05,646709324056,19,20.41
SS324-06,646709324063,25,25
SS480-40,646709480400,8,20.41
SS480-44,646709480448,24,44
LOV0272,6972677430272,53,65
NOBT-NU11BL,9342851003559,17,32.5
NOBT-NU11PK,9342851003573,1,32.5
NOBT-NU12PU,9342851003597,11,27.5
NOBT-NU13PK,9342851003603,11,42.5
NOBT-NU13PU,9342851003610,27,42.5
NOBT-W88DPK,9342851003498,1,45
NOBT-W88DPU,9342851003504,1,45
NOBT-W90DTQ,9342851003535,1,50
NOBT-W90MG,9342851003542,1,50
SHTSLI248FLE,8714273055132,37,5.95
